Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_90d_open;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_90d_open;high;90;open;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;20.88;20.88;41.77;3.6;5.8;18.34;23.43
29;48.39;Multiple buys (n≥2) — hold ret_high_60d_open;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_60d_open;high;60;open;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;20.77;18.34;62.3;17.57;1.18;4.54;39.42
29;48.39;Multiple buys (n≥2) — hold ret_high_90d_open;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_90d_open;high;90;open;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;20.77;18.34;62.3;17.57;1.18;4.54;39.42
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_30d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_30d_news;high;30;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;20.16;20.16;40.32;7.11;2.83;15.13;25.19
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_60d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_60d_news;high;60;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;20.16;20.16;40.32;7.11;2.83;15.13;25.19
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_90d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_90d_news;high;90;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;20.16;20.16;40.32;7.11;2.83;15.13;25.19
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_14d_open;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_14d_open;high;14;open;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;19.9;19.91;39.81;4.99;3.99;16.38;23.43
4;82.51;CEO + Director (combo) — hold ret_high_30d_open;CEO + Director (combo);Cluster con almeno CEO e Director.;ret_high_30d_open;high;30;open;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;19.9;19.9;19.9;;;19.9;19.9
5;82.51;Small cap (≤1B) CEO/CFO — hold ret_high_30d_open;Small cap (≤1B) CEO/CFO;Solo small cap (market cap ≤1B) con insider CEO/CFO.;ret_high_30d_open;high;30;open;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;19.9;19.9;19.9;;;19.9;19.9
4;82.51;CEO + Director (combo) — hold ret_mean_90d_news;CEO + Director (combo);Cluster con almeno CEO e Director. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_news;mean;90;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;19.78;19.78;19.78;;;19.78;19.78
5;82.51;Small cap (≤1B) CEO/CFO — hold ret_mean_90d_news;Small cap (≤1B) CEO/CFO;Solo small cap (market cap ≤1B) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_news;mean;90;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;19.78;19.78;19.78;;;19.78;19.78
21;53.67;Qty ≥5k shares — hold ret_high_90d_open;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_90d_open;high;90;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.32;17.32;115.89;11.36;1.7;7.07;39.42
20;53.67;Qty ≥10k shares — hold ret_high_90d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_90d_open;high;90;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.32;17.32;115.89;11.36;1.7;7.07;39.42
18;61.05;CEO/CFO + Value ≥100k — hold ret_high_90d_news;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_90d_news;high;90;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;19.29;17.55;57.87;5.25;3.67;15.13;25.19
21;53.67;Qty ≥5k shares — hold ret_high_90d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_90d_news;high;90;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.29;16.18;115.75;10.86;1.78;7.96;38.1
20;53.67;Qty ≥10k shares — hold ret_high_90d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_90d_news;high;90;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.29;16.18;115.75;10.86;1.78;7.96;38.1
16;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_90d_news;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_news;high;90;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;19.29;17.55;57.87;5.25;3.67;15.13;25.19
17;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_90d_news;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_news;high;90;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;19.29;17.55;57.87;5.25;3.67;15.13;25.19
29;48.39;Multiple buys (n≥2) — hold ret_high_60d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_60d_news;high;60;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;19.26;15.13;57.77;17.16;1.12;4.54;38.1
29;48.39;Multiple buys (n≥2) — hold ret_high_90d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_90d_news;high;90;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;19.26;15.13;57.77;17.16;1.12;4.54;38.1
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_14d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_14d_news;high;14;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;19.21;19.21;38.41;8.46;2.27;13.22;25.19
7;75.17;CEO only + Value ≥100k — hold ret_high_90d_open;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_90d_open;high;90;open;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.96;18.96;37.93;6.31;3.0;14.5;23.43
8;75.17;Price > MA50 + CEO/CFO — hold ret_high_90d_open;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO.;ret_high_90d_open;high;90;open;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.96;18.96;37.93;6.31;3.0;14.5;23.43
21;53.67;Qty ≥5k shares — hold ret_high_60d_open;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_60d_open;high;60;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.92;16.14;113.52;11.52;1.64;7.07;39.42
20;53.67;Qty ≥10k shares — hold ret_high_60d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_60d_open;high;60;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.92;16.14;113.52;11.52;1.64;7.07;39.42
21;53.67;Qty ≥5k shares — hold ret_high_60d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_60d_news;high;60;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.89;14.98;113.36;10.99;1.72;7.96;38.1
20;53.67;Qty ≥10k shares — hold ret_high_60d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_60d_news;high;60;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.89;14.98;113.36;10.99;1.72;7.96;38.1
7;75.17;CEO only + Value ≥100k — hold ret_high_7d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_7d_news;high;7;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
8;75.17;Price > MA50 + CEO/CFO — hold ret_high_7d_news;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO.;ret_high_7d_news;high;7;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
7;75.17;CEO only + Value ≥100k — hold ret_high_10d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_10d_news;high;10;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
8;75.17;Price > MA50 + CEO/CFO — hold ret_high_10d_news;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO.;ret_high_10d_news;high;10;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
7;75.17;CEO only + Value ≥100k — hold ret_high_14d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_14d_news;high;14;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
8;75.17;Price > MA50 + CEO/CFO — hold ret_high_14d_news;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO.;ret_high_14d_news;high;14;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
7;75.17;CEO only + Value ≥100k — hold ret_high_30d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_30d_news;high;30;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
8;75.17;Price > MA50 + CEO/CFO — hold ret_high_30d_news;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO.;ret_high_30d_news;high;30;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
7;75.17;CEO only + Value ≥100k — hold ret_high_60d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_60d_news;high;60;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
8;75.17;Price > MA50 + CEO/CFO — hold ret_high_60d_news;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO.;ret_high_60d_news;high;60;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
6;77.62;CEO only — hold ret_high_30d_news;CEO only;Solo cluster dove chi compra include CEO.;ret_high_30d_news;high;30;news;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.77;18.76;56.32;6.41;2.93;12.37;25.19
4;82.51;CEO + Director (combo) — hold ret_high_30d_news;CEO + Director (combo);Cluster con almeno CEO e Director.;ret_high_30d_news;high;30;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;18.76;18.76;18.76;;;18.76;18.76
5;82.51;Small cap (≤1B) CEO/CFO — hold ret_high_30d_news;Small cap (≤1B) CEO/CFO;Solo small cap (market cap ≤1B) con insider CEO/CFO.;ret_high_30d_news;high;30;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;18.76;18.76;18.76;;;18.76;18.76
18;61.05;CEO/CFO + Value ≥100k — hold ret_high_90d_open;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_90d_open;high;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.76;18.34;56.27;4.48;4.19;14.5;23.43
16;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_90d_open;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_open;high;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.76;18.34;56.27;4.48;4.19;14.5;23.43
17;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_90d_open;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_open;high;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.76;18.34;56.27;4.48;4.19;14.5;23.43
26;50.0;Qty ≥50k shares — hold ret_high_7d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_7d_news;high;7;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
27;50.0;Value ≥1M — hold ret_high_7d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_7d_news;high;7;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
26;50.0;Qty ≥50k shares — hold ret_high_10d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_10d_news;high;10;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
27;50.0;Value ≥1M — hold ret_high_10d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_10d_news;high;10;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
26;50.0;Qty ≥50k shares — hold ret_high_14d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_14d_news;high;14;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
27;50.0;Value ≥1M — hold ret_high_14d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_14d_news;high;14;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
26;50.0;Qty ≥50k shares — hold ret_high_30d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_30d_news;high;30;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
27;50.0;Value ≥1M — hold ret_high_30d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_30d_news;high;30;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
26;50.0;Qty ≥50k shares — hold ret_high_60d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_60d_news;high;60;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
27;50.0;Value ≥1M — hold ret_high_60d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_60d_news;high;60;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
26;50.0;Qty ≥50k shares — hold ret_high_90d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_90d_news;high;90;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
27;50.0;Value ≥1M — hold ret_high_90d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_90d_news;high;90;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
2;100.0;CEO only + Value ≥500k — hold ret_high_3d_news;CEO only + Value ≥500k;CEO e valore totale ≥ 500k $.;ret_high_3d_news;high;3;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;18.36;18.36;18.36;;;18.36;18.36
1;100.0;CEO only + Position +10% — hold ret_high_3d_news;CEO only + Position +10%;CEO e aumento posizione ≥10%.;ret_high_3d_news;high;3;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;18.36;18.36;18.36;;;18.36;18.36
3;100.0;Near 52w high + CEO/CFO — hold ret_high_3d_news;Near 52w high + CEO/CFO;Titoli vicini ai massimi a 52w con insider CEO/CFO (momentum insider).;ret_high_3d_news;high;3;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;18.36;18.36;18.36;;;18.36;18.36
49;32.78;CFO only — hold ret_high_30d_open;CFO only;Solo cluster dove chi compra include CFO.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
48;32.78;CFO + Director (combo) — hold ret_high_30d_open;CFO + Director (combo);Cluster con almeno CFO e Director.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
41;32.78;CFO only + Value ≥50k — hold ret_high_30d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
45;32.78;CFO only + Value ≥100k — hold ret_high_30d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
47;32.78;CFO only + Position +10% — hold ret_high_30d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
46;32.78;CFO only + Position +20% — hold ret_high_30d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
44;32.78;RSI oversold (<30) — hold ret_high_30d_open;RSI oversold (<30);RSI(14) a entry < 30 (oversold).;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
43;32.78;RSI oversold + CEO/CFO — hold ret_high_30d_open;RSI oversold + CEO/CFO;RSI < 30 e insider CEO/CFO.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
42;32.78;RSI oversold + Value ≥100k — hold ret_high_30d_open;RSI oversold + Value ≥100k;RSI oversold e acquisti ≥100k $.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
49;32.78;CFO only — hold ret_high_60d_open;CFO only;Solo cluster dove chi compra include CFO.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
48;32.78;CFO + Director (combo) — hold ret_high_60d_open;CFO + Director (combo);Cluster con almeno CFO e Director.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
41;32.78;CFO only + Value ≥50k — hold ret_high_60d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
45;32.78;CFO only + Value ≥100k — hold ret_high_60d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
47;32.78;CFO only + Position +10% — hold ret_high_60d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
