Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
17;53.67;Qty ≥10k shares — hold ret_high_90d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_90d_open;high;90;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.32;17.32;115.89;11.36;1.7;7.07;39.42
14;61.05;CEO/CFO + Value ≥100k — hold ret_high_90d_news;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_90d_news;high;90;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;19.29;17.55;57.87;5.25;3.67;15.13;25.19
16;53.67;Qty ≥5k shares — hold ret_high_90d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_90d_news;high;90;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.29;16.18;115.75;10.86;1.78;7.96;38.1
17;53.67;Qty ≥10k shares — hold ret_high_90d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_90d_news;high;90;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;19.29;16.18;115.75;10.86;1.78;7.96;38.1
13;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_90d_news;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_news;high;90;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;19.29;17.55;57.87;5.25;3.67;15.13;25.19
12;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_90d_news;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_news;high;90;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;19.29;17.55;57.87;5.25;3.67;15.13;25.19
24;48.39;Multiple buys (n≥2) — hold ret_high_60d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_60d_news;high;60;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;19.26;15.13;57.77;17.16;1.12;4.54;38.1
24;48.39;Multiple buys (n≥2) — hold ret_high_90d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_90d_news;high;90;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;19.26;15.13;57.77;17.16;1.12;4.54;38.1
11;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_14d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_14d_news;high;14;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;19.21;19.21;38.41;8.46;2.27;13.22;25.19
6;75.17;CEO only + Value ≥100k — hold ret_high_90d_open;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_90d_open;high;90;open;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.96;18.96;37.93;6.31;3.0;14.5;23.43
16;53.67;Qty ≥5k shares — hold ret_high_60d_open;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_60d_open;high;60;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.92;16.14;113.52;11.52;1.64;7.07;39.42
17;53.67;Qty ≥10k shares — hold ret_high_60d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_60d_open;high;60;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.92;16.14;113.52;11.52;1.64;7.07;39.42
16;53.67;Qty ≥5k shares — hold ret_high_60d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_60d_news;high;60;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.89;14.98;113.36;10.99;1.72;7.96;38.1
17;53.67;Qty ≥10k shares — hold ret_high_60d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_60d_news;high;60;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;18.89;14.98;113.36;10.99;1.72;7.96;38.1
6;75.17;CEO only + Value ≥100k — hold ret_high_7d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_7d_news;high;7;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
6;75.17;CEO only + Value ≥100k — hold ret_high_10d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_10d_news;high;10;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
6;75.17;CEO only + Value ≥100k — hold ret_high_14d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_14d_news;high;14;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
6;75.17;CEO only + Value ≥100k — hold ret_high_30d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_30d_news;high;30;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
6;75.17;CEO only + Value ≥100k — hold ret_high_60d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_60d_news;high;60;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;18.78;18.78;37.56;9.07;2.07;12.37;25.19
5;77.62;CEO only — hold ret_high_30d_news;CEO only;Solo cluster dove chi compra include CEO.;ret_high_30d_news;high;30;news;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.77;18.76;56.32;6.41;2.93;12.37;25.19
3;82.51;CEO + Director (combo) — hold ret_high_30d_news;CEO + Director (combo);Cluster con almeno CEO e Director.;ret_high_30d_news;high;30;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;18.76;18.76;18.76;;;18.76;18.76
4;82.51;Small cap (≤1B) CEO/CFO — hold ret_high_30d_news;Small cap (≤1B) CEO/CFO;Solo small cap (market cap ≤1B) con insider CEO/CFO.;ret_high_30d_news;high;30;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;18.76;18.76;18.76;;;18.76;18.76
14;61.05;CEO/CFO + Value ≥100k — hold ret_high_90d_open;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_90d_open;high;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.76;18.34;56.27;4.48;4.19;14.5;23.43
13;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_90d_open;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_open;high;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.76;18.34;56.27;4.48;4.19;14.5;23.43
12;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_90d_open;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_90d_open;high;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.76;18.34;56.27;4.48;4.19;14.5;23.43
22;50.0;Qty ≥50k shares — hold ret_high_7d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_7d_news;high;7;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
21;50.0;Value ≥1M — hold ret_high_7d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_7d_news;high;7;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
22;50.0;Qty ≥50k shares — hold ret_high_10d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_10d_news;high;10;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
21;50.0;Value ≥1M — hold ret_high_10d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_10d_news;high;10;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
22;50.0;Qty ≥50k shares — hold ret_high_14d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_14d_news;high;14;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
21;50.0;Value ≥1M — hold ret_high_14d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_14d_news;high;14;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
22;50.0;Qty ≥50k shares — hold ret_high_30d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_30d_news;high;30;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
21;50.0;Value ≥1M — hold ret_high_30d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_30d_news;high;30;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
22;50.0;Qty ≥50k shares — hold ret_high_60d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_60d_news;high;60;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
21;50.0;Value ≥1M — hold ret_high_60d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_60d_news;high;60;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
22;50.0;Qty ≥50k shares — hold ret_high_90d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_90d_news;high;90;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
21;50.0;Value ≥1M — hold ret_high_90d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_90d_news;high;90;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;18.67;18.67;37.34;9.22;2.02;12.15;25.19
2;100.0;CEO only + Value ≥500k — hold ret_high_3d_news;CEO only + Value ≥500k;CEO e valore totale ≥ 500k $.;ret_high_3d_news;high;3;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;18.36;18.36;18.36;;;18.36;18.36
1;100.0;CEO only + Position +10% — hold ret_high_3d_news;CEO only + Position +10%;CEO e aumento posizione ≥10%.;ret_high_3d_news;high;3;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;18.36;18.36;18.36;;;18.36;18.36
37;32.78;CFO only — hold ret_high_30d_open;CFO only;Solo cluster dove chi compra include CFO.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
35;32.78;CFO + Director (combo) — hold ret_high_30d_open;CFO + Director (combo);Cluster con almeno CFO e Director.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
38;32.78;CFO only + Value ≥50k — hold ret_high_30d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
36;32.78;CFO only + Value ≥100k — hold ret_high_30d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
39;32.78;CFO only + Position +10% — hold ret_high_30d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
40;32.78;CFO only + Position +20% — hold ret_high_30d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%.;ret_high_30d_open;high;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
37;32.78;CFO only — hold ret_high_60d_open;CFO only;Solo cluster dove chi compra include CFO.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
35;32.78;CFO + Director (combo) — hold ret_high_60d_open;CFO + Director (combo);Cluster con almeno CFO e Director.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
38;32.78;CFO only + Value ≥50k — hold ret_high_60d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
36;32.78;CFO only + Value ≥100k — hold ret_high_60d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
39;32.78;CFO only + Position +10% — hold ret_high_60d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
40;32.78;CFO only + Position +20% — hold ret_high_60d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%.;ret_high_60d_open;high;60;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
37;32.78;CFO only — hold ret_high_90d_open;CFO only;Solo cluster dove chi compra include CFO.;ret_high_90d_open;high;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
35;32.78;CFO + Director (combo) — hold ret_high_90d_open;CFO + Director (combo);Cluster con almeno CFO e Director.;ret_high_90d_open;high;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
38;32.78;CFO only + Value ≥50k — hold ret_high_90d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $.;ret_high_90d_open;high;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
36;32.78;CFO only + Value ≥100k — hold ret_high_90d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $.;ret_high_90d_open;high;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
39;32.78;CFO only + Position +10% — hold ret_high_90d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%.;ret_high_90d_open;high;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
40;32.78;CFO only + Position +20% — hold ret_high_90d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%.;ret_high_90d_open;high;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;18.34;18.34;18.34;;;18.34;18.34
3;82.51;CEO + Director (combo) — hold ret_high_14d_open;CEO + Director (combo);Cluster con almeno CEO e Director.;ret_high_14d_open;high;14;open;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;18.27;18.27;18.27;;;18.27;18.27
4;82.51;Small cap (≤1B) CEO/CFO — hold ret_high_14d_open;Small cap (≤1B) CEO/CFO;Solo small cap (market cap ≤1B) con insider CEO/CFO.;ret_high_14d_open;high;14;open;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;18.27;18.27;18.27;;;18.27;18.27
5;77.62;CEO only — hold ret_high_14d_news;CEO only;Solo cluster dove chi compra include CEO.;ret_high_14d_news;high;14;news;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;100.0;18.23;17.14;54.7;6.48;2.81;12.37;25.19
22;50.0;Qty ≥50k shares — hold ret_high_5d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_5d_news;high;5;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;17.9;17.9;35.8;8.13;2.2;12.15;23.65
21;50.0;Value ≥1M — hold ret_high_5d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_5d_news;high;5;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;17.9;17.9;35.8;8.13;2.2;12.15;23.65
10;66.41;CEO/CFO — hold ret_high_30d_news;CEO/CFO;Solo insider con titolo CEO o CFO.;ret_high_30d_news;high;30;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.86;16.95;71.45;5.54;3.22;12.37;25.19
7;66.41;Officer/President — hold ret_high_30d_news;Officer/President;Officer / President / C-level.;ret_high_30d_news;high;30;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.86;16.95;71.45;5.54;3.22;12.37;25.19
9;66.41;Large cap (≥250M) CEO/CFO — hold ret_high_30d_news;Large cap (≥250M) CEO/CFO;Solo market cap ≥250M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_news;high;30;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.86;16.95;71.45;5.54;3.22;12.37;25.19
8;66.41;Large cap (≥500M) CEO/CFO — hold ret_high_30d_news;Large cap (≥500M) CEO/CFO;Solo market cap ≥500M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_news;high;30;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.86;16.95;71.45;5.54;3.22;12.37;25.19
10;66.41;CEO/CFO — hold ret_high_30d_open;CEO/CFO;Solo insider con titolo CEO o CFO.;ret_high_30d_open;high;30;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.78;19.12;71.13;5.94;2.99;9.46;23.43
7;66.41;Officer/President — hold ret_high_30d_open;Officer/President;Officer / President / C-level.;ret_high_30d_open;high;30;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.78;19.12;71.13;5.94;2.99;9.46;23.43
9;66.41;Large cap (≥250M) CEO/CFO — hold ret_high_30d_open;Large cap (≥250M) CEO/CFO;Solo market cap ≥250M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_open;high;30;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.78;19.12;71.13;5.94;2.99;9.46;23.43
8;66.41;Large cap (≥500M) CEO/CFO — hold ret_high_30d_open;Large cap (≥500M) CEO/CFO;Solo market cap ≥500M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_open;high;30;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;17.78;19.12;71.13;5.94;2.99;9.46;23.43
5;77.62;CEO only — hold ret_high_30d_open;CEO only;Solo cluster dove chi compra include CEO.;ret_high_30d_open;high;30;open;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;100.0;17.6;19.9;52.79;7.26;2.42;9.46;23.43
